body,title,id,snapshot_id
"['build', 'output', 'include', 'syntax', 'import', 'package', 'dependency', 'readme', 'package', 'dependency', 'externalize']","['externalize', 'dependency']",7678824127836700938,5
"['usecase', 'want', 'trigger', 'method', 'add', 'ref', 'ref', 'change', 'second', 'ask', 'chatgpt', 'suggestion', 'https', 'chat', 'openai', 'com', 'share', 'import', 'ref', 'watch', 'onunmounte', 'vue', 'const', 'mylist', 'ref', 'let', 'timerid', 'function', 'triggermethod', 'console', 'log', 'method', 'trigger', 'second', 'inactivity', 'place', 'logic', 'watch', 'mylist', 'cleartimeout', 'timerid', 'timerid', 'settimeout', 'triggermethod', 'onunmounted', 'cleartimeout', 'timerid', 'look', 'vueuse', 'list', 'find', 'utility', 'method', 'like', 'useful', 'add', 'vueuse']","['utility', 'method', 'trigger', 'function', 'change', 'ref', 'change', 'second']",-6629396772882109345,7
"['ranedeer', 'code', 'interpreter', 'exclusive', 'token', 'arrange', 'prompt', 'improve', 'effectiveness', 'add', 'overall', 'rule', 'follow', 'header', 'add', 'little', 'personality', 'ranedeer', 'ranedeer', 'freedom', 'add', 'prerequisite', 'main', 'curriculum', 'example', 'strong', 'guide', 'remove', 'teach', 'function', 'ranedeer', 'thought', 'code', 'environment', 'remove', 'token', 'check', 'magic', 'number', 'long', 'need', 'ranedeer', 'wait', 'response', 'ask', 'question', 'rework', 'algorithm', 'curriculum', 'lesson', 'add', 'standard', 'config', 'example', 'function', 'rule', 'prompt', 'recall', 'personality', 'rule', 'recall', 'curriculum', 'write', 'instruction', 'emojis', 'observation', 'student', 'ability', 'change', 'configuration', 'automatically', 'need', 'ability', 'solve', 'mathematical', 'problem', 'python', 'test', 'command', 'student', 'improve', 'question', 'accuracy', 'question', 'time', 'create', 'curriculum', 'upload', 'txt', 'file', 'add', 'configuration', 'wizard', 'ranedeer', 'direct', 'link', 'https', 'chat', 'openai', 'com', 'share', 'https', 'chat', 'openai', 'com', 'share', 'configuration', 'wizard', 'direct', 'link', 'https', 'chat', 'openai', 'com', 'share', 'https', 'chat', 'openai', 'com', 'share', 'discussion', 'create', 'release', 'href', 'https', 'github', 'com', 'jushbjj', 'ranedeer', 'tutor', 'release', 'tag', 'code', 'interpreter', 'exclusive']","['code', 'interpreter', 'exclusive']",4089634021550080619,3
"['dialogue', 'chatgpt', 'https', 'chat', 'openai', 'com', 'share']","['worry', 'import', 'perfomance', 'handler']",-6589456984699858587,4
"['greeting', 'community', 'want', 'know', 'possible', 'consider', 'feature', 'tms', 'remember', 'tab', 'suspension', 'disable', 'click', 'browser', 'restart', 'difficult', 'implement', 'tab', 'unique', 'ids', 'sort', 'yes', 'reset']","['way', 'persist', 'tab', 'suspension', 'browser', 'restart']",1892813645806775180,7
"['understand', 'environment', 'prompt', 'chatgpt', 'use', 'gpt', 'blockedunlockpickup', 'environment', 'clear', 'gpt', 'understand', 'locked', 'door', 'environment', 'need', 'unlock', 'door', 'pick', 'key', 'proceed', 'https', 'chat', 'openai', 'com', 'share', 'gpt', 'turbo', 'understand', 'instead', 'hallucinate', 'wrong', 'answer', 'zero', 'shot', 'hallucinate', 'wrong', 'answer', 'ask', 'pick', 'key', 'https', 'pastebin', 'com', 'cmqenkkj']","['compare', 'llm']",4638363932937788467,4
"['ログイン状態であれば使える', 'ただし', 'bullseyeの時と挙動が違って', '電源ボタンを押したらシャットダウンして欲しいので', '設定を変える', 'gpt', '成功したので載せておきます', '電源ボタンを押した時にシャットダウンするようにできますか', 'https', 'www', 'debian', 'org', 'release', 'bookworm', 'index', 'html', 'gpt', 'あなたの問題を解決するためには', 'acpiイベントを設定してシャットダウンさせるスクリプトを作成します', '以下にその手順を詳しく説明します', 'しかし', 'この変更はシステムレベルの変更となるため', 'どのような影響があるかを理解してから行うことをお勧めします', 'acpi', 'advanced', 'configuration', 'power', 'interface', 'サポートが有効になっていることを確認してください', 'これは', 'あなたのマシンが電源ボタンの押下を認識できるようにする機能です', 'これを確認するためには', '以下のコマンドを使います', 'grep', 'acpi', 'boot', 'config', 'uname', '出力が', 'config_acpi', 'を含んでいれば', 'acpiが有効になっていることが確認できます', 'etc', 'acpi', 'event', 'ディレクトリに新しい設定ファイルを作成します', '例えば', 'powerbtn', 'という名前でファイルを作成します', 'sudo', 'nano', 'etc', 'acpi', 'event', 'powerbtn', 'このファイルに以下の内容を記述します', 'event', 'button', 'power', 'pbtn', 'pwrf', 'action', 'sbin', 'shutdown', 'これは', '電源ボタン', 'pbtn', 'または', 'pwrf', 'が押されたときに', 'sbin', 'shutdown', 'コマンドを実行するという意味です', '最後に', 'acpiデーモンをリスタートします', 'sudo', 'service', 'acpid', 'restart', 'これで', '電源ボタンを押すとシステムがシャットダウンするはずです', 'それでも問題が解決しない場合は', '具体的なエラーメッセージやシステムの詳細情報を教えていただければ', 'より具体的なアドバイスが可能です', 'https', 'chat', 'openai', 'com', 'share']","['debian', 'bookwormで電源ボタンを押してもシャットダウンしなくなった']",-5766171621265446731,6
"['usecase', 'want', 'trigger', 'method', 'add', 'ref', 'ref', 'change', 'second', 'ask', 'chatgpt', 'suggestion', 'https', 'chat', 'openai', 'com', 'share', 'import', 'ref', 'watch', 'onunmounte', 'vue', 'const', 'mylist', 'ref', 'let', 'timerid', 'function', 'triggermethod', 'console', 'log', 'method', 'trigger', 'second', 'inactivity', 'place', 'logic', 'watch', 'mylist', 'cleartimeout', 'timerid', 'timerid', 'settimeout', 'triggermethod', 'onunmounted', 'cleartimeout', 'timerid', 'look', 'vueuse', 'list', 'find', 'utility', 'method', 'like', 'useful', 'add', 'vueuse']","['utility', 'method', 'trigger', 'function', 'change', 'ref', 'change', 'second']",-6629396772882109345,6
"['hey', 'datum', 'engineer', 'let', 'talk', 'rule', 'https', 'www', 'ssw', 'com', 'rule', 'use', 'right', 'data', 'storage']","['database', 'datum', 'warehouse', 'datum', 'lake', 'chew', 'fat']",8440185642223114474,2
"['original', 'chat', 'link', 'https', 'chat', 'openai', 'com', 'share', 'summary', 'message', 'environment', 'description', 'message', 'grid', 'datum', 'structure', 'parse', 'env', 'string', 'define', 'function', 'compute', 'position', 'input', 'grid', 'data', 'structure', 'function', 'skeleton', 'output', 'fully', 'implement', 'function', 'note', 'gpt', 'originally', 'hallucinate', 'wrong', 'answer', 'self', 'critique', 'method', 'automatically', 'fix', 'grid', 'data', 'structure', 'python', 'dataclass', 'class', 'grid', 'row', 'int', 'col', 'int', 'cell', 'sequence', 'sequence', 'str', 'staticmethod', 'def', 'from_string', 'string', 'str', 'line', 'string', 'split', 'row', 'len', 'line', 'col', 'len', 'line', 'cell', 'line', 'line', 'cell', 'pos', 'range', 'col', 'cell', 'append', 'line', 'pos', 'pos', 'cell', 'tuple', 'cell', 'cell', 'append', 'cell', 'cell', 'tuple', 'cell', 'return', 'grid', 'row', 'col', 'cell', 'def', 'str', 'self', 'return', 'join', 'join', 'row', 'row', 'self', 'cell', 'function', 'skeleton', 'python', 'def', 'exists_obj', 'grid', 'grid', 'obj', 'str', 'col', 'str', 'bool', 'check', 'object', 'color', 'environment', 'def', 'get_position', 'grid', 'grid', 'obj', 'str', 'col', 'str', 'tuple', 'int', 'int', 'object', 'color', 'environment', 'return', 'coordinate', 'return', 'def', 'get_agent_position', 'grid', 'grid', 'return', 'position', 'agent', 'def', 'get_agent_direction', 'grid', 'grid', 'return', 'direction', 'agent', 'face', 'function', 'python', 'def', 'exists_obj', 'grid', 'grid', 'obj', 'str', 'col', 'str', 'bool', 'check', 'object', 'color', 'environment', 'row', 'range', 'grid', 'row', 'col', 'range', 'grid', 'col', 'cell', 'grid', 'cell', 'row', 'col', 'cell', 'object_to_str', 'obj', 'color_to_str', 'col', 'return', 'true', 'return', 'false', 'def', 'get_position', 'grid', 'grid', 'obj', 'str', 'col', 'str', 'tuple', 'int', 'int', 'object', 'color', 'environment', 'return', 'coordinate', 'return', 'row', 'range', 'grid', 'row', 'col', 'range', 'grid', 'col', 'cell', 'grid', 'cell', 'row', 'col', 'cell', 'object_to_str', 'obj', 'color_to_str', 'col', 'return', 'row', 'col', 'return', 'def', 'get_agent_position', 'grid', 'grid', 'return', 'position', 'agent', 'row', 'range', 'grid', 'row', 'col', 'range', 'grid', 'col', 'cell', 'grid', 'cell', 'row', 'col', 'cell', 'agent', 'represent', 'return', 'row', 'col', 'return', 'def', 'get_agent_direction', 'grid', 'grid', 'return', 'direction', 'agent', 'face', 'row', 'range', 'grid', 'row', 'col', 'range', 'grid', 'col', 'cell', 'grid', 'cell', 'row', 'col', 'cell', 'return', 'agent_dir_to_str', 'right', 'elif', 'cell', 'return', 'agent_dir_to_str', 'elif', 'cell', 'return', 'agent_dir_to_str', 'leave', 'elif', 'cell', 'return', 'agent_dir_to_str', 'return']","['gpt', 'writing', 'function']",-1212379549286480137,4
"['https', 'chat', 'openai', 'com', 'share', 'interesting', 'chatgpt', 'game']","['flappy', 'bird', 'game']",-7103193803838086407,7
"['watch', 'youtube', 'video', 'use', 'text', 'speech', 'depend', 'quality', 'video', 'tts', 'engine', 'use', 'people', 'blast', 'bother', 'tune', 'tweak', 'audio', 'listenable', 'tts', 'engine', 'pronounce', 'acronym', 'correctly', 'distract', 'tts', 'system', 'capability', 'change', 'pronunciation', 'word', 'acronym', 'time', 'user', 'aware', 'think', 'people', 'aware', 'ssml', 'ssml', 'stand', 'speech', 'synthesis', 'markup', 'language', 'use', 'phonetically', 'pronounce', 'word', 'emphasis', 'particular', 'syllable', 'anyways', 'curious', 'hear', 'think', 'subject', 'good', 'tts', 'system', 'recently', 'discover', 'speechki', 'far', 'good', 'quality', 'tts', 'hear', 'far', 'unfortunately', 'expensive', 'use', 'plugin', 'inside', 'chatgpt', 'plus', 'sample', 'https', 'chat', 'openai', 'com', 'share', 'speeki', 'aside', 'tts', 'overdub', 'feature', 'descript', 'azure', 'speech', 'service']","['care', 'youtube', 'video', 'use', 'tts']",8259362097061110247,3
"['ranedeer你的私人ai学习助手', '借助它来学习rust吧', '什么是mr', 'ranedeer', 'github地址', 'https', 'https', 'github', 'com', 'jushbjj', 'ranedeer', 'tutor', 'ranedeer最近火了起来', '这是一款基于gpt', 'ranedeer的主要特点在于其个性化功能', '它可以根据用户的需求调整内容的深度', '提供不同的学习风格', '沟通方式', '语调风格和推理框架', 'ranedeer的使用方法', '使用mr', 'ranedeer非常简单', '你需要将', 'ranedeer', 'json', 'https', 'github', 'com', 'jushbjj', 'ranedeer', 'tutor', 'blob', 'main', 'mr_ranedeer', 'json', '的内容复制到chatgpt的输入框中', '需要注意的是', 'ranedeer只能在gpt', 'gpt', '当你将mr', 'ranedeer', 'json的内容输入到chatgpt后', 'ai学习助手就会提示你对偏好进行配置', '你可以设置内容的深度', '学习风格', '沟通方式', '语调风格和推理框架等', '如以下设置', 'depth', 'learn', 'style', 'communication', 'tone', 'style', 'reasoning', 'framework', 'language', 'chinese', '学习rust这门编程语言', '这个很重要会关系到你学习到的内容', '只能单选', 'elementary', 'grade', 'middle', 'school', 'grade', 'highschool', 'college', 'prep', 'undergraduate', 'graduate', 'master', 'doctoral', 'candidate', 'postdoc', 'learn', 'styles学习方式', '关系到chatgpt给你的反馈', '可以多选', 'sense', 'visual', 'require', 'plugin', 'inductive', 'active', 'sequential', 'intuitive', 'verbal', 'deductive', 'reflective', 'global', 'communication', '沟通方式', '可以多选', 'stochastic', 'formal', 'textbook', 'layman', 'storytelle', 'socratic', 'humorous', 'tone', 'style', '语调风格', 'debate', 'encourage', 'neutral', 'informative', 'friendly', 'reasoning', 'framework', '推理框架', 'deductive', 'inductive', 'abductive', 'analogical', 'casual', 'language', '交流使用的语言', '默认英语', '在这里列出想要学习的内容', 'english', 'default', 'language', 'gpt', 'capable', '制定计划', '在设定好学习风格', '语言和学习内容后', '你可以输入', 'plan命令', '让ai根据你的偏好制定一个学习计划', '开始学习', '你只需输入', 'start命令', '就可以开始你的学习旅程了', 'ranedeer还提供了一系列其他命令', '你可以通过这些命令与ai学习助手进行更深入的交互', 'test', '让ai测试你的知识', 'config', '引导ai进行配置过程', 'search', '让ai根据你指定的内容进行搜索', 'continue', '从上次离开的地方继续', 'self', 'eval', '执行自我评估', 'language', '自行更改语言', 'language', 'chinese', 'visualize', '使用插件将内容可视化', '学习rust示例', 'https', 'chat', 'openai', 'com', 'share', '购买共享账号地址', 'https', 'video', 'yinhe', 'web', 'sharedid', '参考资料', 'https', 'juejin', 'post']",['ranedeer你的私人ai学习助手'],7920945187032430117,3
"['try', 'contribute', 'rss', 'guard', 'add', 'feature', 'contribute', 'quiterss', 'https', 'github', 'com', 'quiterss', 'quiterss', 'pull', 'year', 'ago', 'error', 'click', 'create', 'pull', 'request', 'description', 'contribution', 'add', 'feature', 'rtl', 'layout', 'direction', 'feed', 'calendar', 'avoid', 'old', 'article', 'rtl', 'feature', 'let', 'change', 'feeds', 'article', 'right', 'leave', 'language', 'arabic', 'urdu', 'hebrew', 'farsi', 'enable', 'desire', 'feed', 'edit', 'select', 'item', 'article', 'right', 'leave', 'layout', 'calendar', 'feature', 'let', 'avoid', 'download', 'old', 'article', 'preserve', 'small', 'database', 'cleanup', 'database', 'ensure', 'article', 'date', 'old', 'choose', 'date', 'add', 'database', 'work', 'new', 'database', 'enable', 'set', 'general', 'date', 'feed', 'tool', 'setting', 'feed', 'article', 'set', 'date', 'desire', 'single', 'feed', 'desire', 'feed', 'edit', 'select', 'item', 'article']","['solve', 'new', 'feature', 'rtl', 'feed', 'direction', 'calendar']",-2253485430738508687,4
"['select', 'topic', 'area', 'question', 'body', 'force', 'copilot', 'generate', 'code', 'multiple', 'line', 'line', 'time', 'chatgpt', 'generate', 'miss', 'code', 'elaborate', 'instruction', 'https', 'chat', 'openai', 'com', 'share']","['copilot', 'generate', 'line', 'time']",4770746038801147358,7
"['description', 'totally', 'new', 'quarto', 'librarian', 'assist', 'prof', 'book', 'write', 'markdown', 'use', 'studio', 'example', 'plot', 'code', 'estimate', 'datum', 'frame', 'estimate', 'rep', 'type', 'rep', 'runif', 'max', 'estimate', 'mean', 'estimate', 'sqrt', 'mean', 'estimate', 'max', 'estimate', 'rep', 'tml', 'estimate', 'type', 'factor', 'estimate', 'type', 'ggplot', 'estimate', 'aes', 'estimate', 'colour', 'type', 'group', 'type', 'geom_density', 'size', 'geom_boxploth', 'aes', 'estimate', 'colour', 'type', 'group', 'type', 'integer', 'type', 'notch', 'true', 'xlab', 'estimate', 'ylab', 'empirical', 'density', 'estimate']","['plot', 'display', 'fullpage', 'render', 'book', 'question', 'sentence', 'preview', 'document', 'quarto']",-2005232906088321778,5
"['improvement', 'weekend', 'start', 'path', 'singularity', 'achieve', 'milestone', 'bootstrappe', 'gpt', 'engineer', 'let', 'right', 'prompt', 'generate', 'version', 'gpt', 'engineer', 'changelog', 'want', 'outside', 'world', 'progress', 'changelog', 'ask', 'interested', 'release', 'changelog', 'example', 'thing', 'great', 'announcement', 'fast', 'feedback', 'loop', 'automatic', 'execution', 'fast', 'feedbackloop', 'interactive', 'clarification', 'step', 'optional', 'contributor', 'ergonomic', 'configurable', 'step', 'generation', 'process', 'fast', 'iteration', 'autoformatte', 'pre', 'commit', 'hook', 'pyproject', 'configuration', 'improve', 'performance', 'generation', 'specification', 'start', 'self', 'reflection', 'test', 'drive', 'development', 'workflow', 'guarantee', 'stability', 'benchmark', 'game', 'benchmark', 'evaluate', 'progress', 'able', 'prove', 'gpt', 'engineer', 'good', 'virtual', 'programmer', 'project', 'welcome', 'try', 'beat', 'send', 'antonosika', 'https', 'twitter', 'com', 'antonosika', 'message', 'interested', 'write', 'changelog', 'example', 'link', 'format', 'like', 'use']","['great', 'progress', 'help', 'collect', 'write', 'changelog']",-6253444170630191772,3
"['https', 'chat', 'openai', 'com', 'share']",[],-335122982425696106,7
"['beokbeok', 'fragment는', '추가로', '작성하겠습니다', 'activity', 'activity는', '다음의', 'lifecycle', 'callback', '함수를', '가진다', 'oncreate', 'onstart', 'onresume', 'onpause', 'onstop', 'ondestroy', 'oncreate', 'system이', 'activity를', '호출된다', 'activity의', '주기에서', '실행되어야', '로직을', '여기에', '작성한다', '데이터를', 'view', 'list에', '바인딩한다', 'viewmodel을', '생성한다', 'oncreate', '함수는', 'savedinstancestate', '파라미터를', '입력받는다', 'savedinstancestate는', 'activity의', '상태를', 'bundle', 'object로', '가지고', 'activity가', '이전에', '존재한', '없다면', 'null이다', 'onsaveinstancestate', '함수는', 'activity가', '일시적으로', 'destroy', '호출된다', '여기서', '저장할', '저장된', 'activity를', '재생성할', 'savedinstancestate', '변수를', '복원할', 'onrestoreinstancestate', '함수는', 'onsaveinstancestate', '함수를', '저장한', '있으면', '호출된다', '함수는', 'onstart', '함수가', '완료된', '호출된다', 'layout을', 'xml', '파일로', '생성하는', 'activity', 'code에서', 'view를', '생성하고', '생성한', 'view를', 'viewgroup에', 'view', 'hierarchy를', '생성할', 'viewgroup을', 'setcontentview의', '파라미터로', '설정하면', 'activity', 'code에서', '생성한', 'view가', '화면에', '보인다', 'onstart', 'activity가', 'start', 'state에', '진입할', '호출된다', '함수가', '호출되면', 'activity가', '사용자에게', '보인다', 'activity가', 'foreground에', '진입할', '있도록', '상호작용할', '상태가', '되도록', '준비한다', '함수는', '완료된다', 'onresume', 'activity가', 'resume', '상태가', 'foreground', '상태가', 'system은', 'onresume', '함수를', '호출한다', '상태에서', '사용자와', '상호작용한다', '상태는', '전화가', '오거나', 'activity로', '전환하거나', '화면을', '않으면', '지속된다', 'activity가', 'resume', '상태일', 'lifecycle', 'component는', '화면이', '사용자에게', '보이고', 'foreground', '상태일', '가능한', '기능을', '실행할', 'camera', 'preview', 'interruptive', 'event가', '발생하면', 'activity는', 'pause', '상태가', 'onpause', '함수가', '호출된다', 'paused', '상태에서', 'resume', '상태가', 'onresume', '함수가', '호출된다', 'onresume', '함수에서', 'resume', '상태에서', 'pause', '상태가', 'release', 'component를', '초기화하는', '코드를', '반드시', '작성해야', '윈도우', '모드에서는', 'activity', '화면이', '보일지라도', '사용자가', 'activity가', '속하지', 'window를', '조작하고', '있으면', 'activity가', 'foreground', '상태가', 'activity는', 'pause', '상태가', '따라서', 'resume', '동작하도록', '설정한', '기능은', 'pause', '상태가', '멈춘다', '사용자에게', '화면이', '보이지만', 'pause', '상태일', '기능이', '동작하기를', '원한다면', 'activity가', 'start', '상태일', '기능이', '시작하도록', '하지만', '카메라와', '공용으로', '사용하는', '시스템', '자원은', '동시에', '사용할', '없으므로', 'start', '상태일', '시작되는', '기능은', '신중하게', '선택해야', '윈도우', '모드에서', 'start', '상태에서', '카메라를', '실행시키고', '앱으로', '전환된', '카메라를', '사용할', '동시에', '사용할', '있지만', '배터리를', '소모하는', 'gps와', 'resource도', 'pause', '상태일', '동작할', '필요가', '있는지', '고민해봐야', 'lifecycle을', '고려하여', '리소스를', 'release하는', '코드를', '작성해야', 'onstart에서', '리소스를', '생성한', 'onstop에서', '리소스를', '해제해야', 'onresume에서', '리소스를', '생성한', 'onpause에서', '리소스를', '해제해야', 'onpause', 'activity가', 'foreground에', 'system은', '함수를', '호출한다', 'activity가', '상태에', '진입하는', '다음과', '전화가', '오거나', 'activity로', '전환하거나', '화면을', '윈도우', '모드에서', '사용자가', 'app을', '사용하다가', 'app으로', 'focus를', '전환했을', 'dialog와', '반투명', 'activity가', '나타날', 'onpause', '함수는', '기능을', '수행할', '시간이', '주어지지', '않는다', 'app', '데이터', 'network', 'database', 'transaction과', '시간이', '걸리는', '작업은', 'onstop', '함수에서', '수행되어야', 'onpause', '실행이', '완료되었다고', 'pause', '상태를', '벗어나는', '아니다', 'onresume', '함수가', '호출될', '때까지', 'activity가', '사용자에게', '완전히', '보여지지', 'onstop', '함수가', '호출될', '때까지', 'paused', '상태를', '유지한다', 'onstop', 'activity가', '사용자에게', '보이지', 'stop', '상태가', 'system은', '함수를', '호출한다', 'activity가', '실행을', '마치고', 'terminate', '직전에도', '호출된다', 'app이', '사용자에게', '보이지', '필요하지', 'resource를', 'release', '하거나', '조정해줘야', 'animation', '효과를', '멈추거나', '정확한', 'gps', '사용에서', '대략적인', 'gps', '사용모드로', '전환해야', 'cpu', '자원을', '필요로', '시간이', '걸리는', '작업은', 'onstop', '함수에서', '수행되어야', 'stop', '상태가', '되더라도', '시스템이', 'process를', 'destroy', '상태와', '정보를', '메모리에', '가지고', '시스템이', 'stop', '상태가', 'activity의', 'process를', 'destroy', 'edittext에', '입력한', 'text와', 'view', 'object의', '상태만', 'bundle', '타입으로', '가지고', '나머지는', '개발자가', '복원하는', '코드를', '처리해야', 'ondestory', 'activity가', 'destroy', 'ondestory', '함수가', '호출된다', 'system이', 'ondestroy', '함수를', '호출하는', '경우는', '다음과', '사용자가', '뒤로가기', '버튼을', '눌러서', 'activity를', '종료하거나', 'activity의', 'finish', '함수가', '호출되어', 'activity가', '종료되었을', '윈도우', '진입과', 'configuration', 'change', '때문에', 'system이', 'activity를', '일시적으로', 'destroy', 'lifecycle', 'component는', 'activity가', 'destroy', '정리할', '있으면', 'ondestory', '함수에서', '처리해야', 'view', '관련된', '데이터는', '함수에서', '처리하지', 'viewmodel을', '사용해서', '관리해야', '왜냐하면', 'viewmodel은', '별도의', '로직을', '구현하지', '않아도', 'activity가', '재생성되면', '기존에', 'viewmodel이', '가지고', '데이터를', '이용해서', '복원해주기', '때문이다', 'viewmodel이', 'activity가', '재생성', '않으면', 'viewmodel도', 'destroy', 'destroy', 'oncleare', '함수가', '호출된다', 'viewmodel이', '가지고', '데이터를', '저장해야', '한다면', 'oncleare', '함수에서', '처리하면', '자세한', '내용은', 'https', 'github', 'com', 'dothebestmayb', 'upbitapi', 'discussion', 'activity가', '종료되면', 'ondestroy', '함수가', '마지막으로', '호출된다', 'activity가', '시스템에', '일시적으로', 'destroy', '됐다면', '나중에', 'oncreate', '함수가', '호출된다', '수명주기', '구성요소', 'lifecycle', 'aware', 'component', '함수를', '구현하면', 'activity에서', '함수를', '사용할', 'activity의', 'lifecycle이', '변경되면', 'lifecycle', 'aware', 'component는', 'life', 'cycle', 'event를', '수신한다', 'on_start', 'on_pause', 'on_stop', 'foreground가', '아니면', '실행할', '필요가', '함수는', 'on_pause', 'event를', '수신했을', '멈추면', '화면이', '보이지', '동작할', '필요가', '함수는', 'on_stop', 'event를', '수신했을', '멈추면', 'startactivity', 'intent', 'intent', '함수를', '사용하면', 'activity에서', 'activity를', '실행할', '실행한', 'activity로부터', '결과를', '전달받아야', '한다면', 'startactivityforresult', '함수를', '사용하면', '실행한', 'activity와', '실행된', 'activity의', 'lifecycle을', '고려해야', 'https', 'developer', 'android', 'com', 'guide', 'component', 'activity', 'activity', 'lifecycle', 'coordinate', 'activity', '참고자료', 'https', 'developer', 'android', 'com', 'guide', 'component', 'activity', 'activity', 'lifecycle']","['activity', 'fragment의', 'lifecycle과', '차이점']",6433249606403626638,4
"['https', 'chat', 'openai', 'com', 'share']",[],-335122982425696106,3
"['ellie', 'thank', 'atuin', 'mean', 'find', 'proper', 'solution', 'shell', 'history', 'year', 'look', 'like', 'work', 'perfectly', 'think', 'set', 'definitely', 'want', 'confidence', 'allow', 'want', 'future', 'want', 'share', 'zsh', 'widget', 'case', 'useful', 'starting', 'point', 'suppose', 'type', 'prefix', 'like', 'git', 'want', 'search', 'history', 'previous', 'command', 'run', 'start', 'prefix', 'zsh', 'provide', 'natively', 'widget', 'history', 'begin', 'search', 'backward', 'history', 'begin', 'search', 'forward', 'doc', 'https', 'zsh', 'sourceforge', 'doc', 'release', 'zsh', 'line', 'editor', 'html', 'history', 'control', 'bind', 'arrow', 'start', 'use', 'shell', 'nearly', 'search', 'history', 'ctrl', 'code', 'use', 'work', 'intend', 'week', 'zsh', 'typeset', 'my_history_search_offset', 'typeset', 'my_history_search_prefix', 'function', 'history', 'prefix', 'search', 'lastwidget', 'history', 'prefix', 'search', 'my_history_search_offset', 'my_history_search_prefix', 'lbuffer', 'local', 'offset_delta', 'local', 'offset', 'my_history_search_offset', 'offset_delta', 'offset', 'return', 'local', 'result', 'atuin', 'search', 'search', 'mode', 'prefix', 'limit', 'offset', 'offset', 'format', 'command', 'my_history_search_prefix', 'result', 'buffer', 'result', 'cursor', 'buffer', 'my_history_search_offset', 'offset', 'function', 'history', 'prefix', 'search', 'backward', 'widget', 'history', 'prefix', 'search', 'function', 'history', 'prefix', 'search', 'forward', 'widget', 'history', 'prefix', 'search', 'zle', 'history', 'prefix', 'search', 'backward', 'widget', 'zle', 'history', 'prefix', 'search', 'forward', 'widget', 'key', 'binding', 'use', 'zsh', 'declare', 'my_key', 'my_keys', 'm_up', 'm_down', 'm_left', 'm_right', 'bindkey', 'my_key', 'history', 'prefix', 'search', 'backward', 'widget', 'bindkey', 'my_keys', 'history', 'prefix', 'search', 'forward', 'widget', 'zsh', 'native', 'widget', 'history', 'begin', 'search', 'backward', 'forward', 'permalink', 'https', 'github', 'com', 'dandavison', 'shell', 'config', 'blob', 'zsh', 'history', 'zsh', 'shell', 'config', 'repo', 'case', 'helpful']","['zsh', 'widget', 'search', 'history', 'match', 'text', 'enter', 'far']",-8524126172576186979,4
"['ログイン状態であれば使える', 'ただし', 'bullseyeの時と挙動が違って', '電源ボタンを押したらシャットダウンして欲しいので', '設定を変える', 'gpt', '成功したので載せておきます', '電源ボタンを押した時にシャットダウンするようにできますか', 'https', 'www', 'debian', 'org', 'release', 'bookworm', 'index', 'html', 'gpt', 'あなたの問題を解決するためには', 'acpiイベントを設定してシャットダウンさせるスクリプトを作成します', '以下にその手順を詳しく説明します', 'しかし', 'この変更はシステムレベルの変更となるため', 'どのような影響があるかを理解してから行うことをお勧めします', 'acpi', 'advanced', 'configuration', 'power', 'interface', 'サポートが有効になっていることを確認してください', 'これは', 'あなたのマシンが電源ボタンの押下を認識できるようにする機能です', 'これを確認するためには', '以下のコマンドを使います', 'grep', 'acpi', 'boot', 'config', 'uname', '出力が', 'config_acpi', 'を含んでいれば', 'acpiが有効になっていることが確認できます', 'etc', 'acpi', 'event', 'ディレクトリに新しい設定ファイルを作成します', '例えば', 'powerbtn', 'という名前でファイルを作成します', 'sudo', 'nano', 'etc', 'acpi', 'event', 'powerbtn', 'このファイルに以下の内容を記述します', 'event', 'button', 'power', 'pbtn', 'pwrf', 'action', 'sbin', 'shutdown', 'これは', '電源ボタン', 'pbtn', 'または', 'pwrf', 'が押されたときに', 'sbin', 'shutdown', 'コマンドを実行するという意味です', '最後に', 'acpiデーモンをリスタートします', 'sudo', 'service', 'acpid', 'restart', 'これで', '電源ボタンを押すとシステムがシャットダウンするはずです', 'それでも問題が解決しない場合は', '具体的なエラーメッセージやシステムの詳細情報を教えていただければ', 'より具体的なアドバイスが可能です', 'https', 'chat', 'openai', 'com', 'share']","['debian', 'bookwormで電源ボタンを押してもシャットダウンしなくなった']",-5766171621265446731,4
"['https', 'chat', 'openai', 'com', 'share']",[],-335122982425696106,6
